NameYear,Time,Lat,Lon,Wind,Pressure,DurationDays,Season,StormType,MaxStrength
Edouard_2014,1410426000,15.35,-35.993,31,1008,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1410436800,15.8,-36.5,35,1008,13,Autumn,Tropical Depression,Hurricane
Edouard_2014,1410447600,16.165,-37.063,35,1007,13,Autumn,Tropical Depression,Hurricane
Edouard_2014,1410458400,16.5,-37.7,35,1007,13,Autumn,Tropical Depression,Hurricane
Edouard_2014,1410469200,16.865,-38.42,37,1006,13,Autumn,Tropical Depression,Hurricane
Edouard_2014,1410480000,17.2,-39.2,40,1006,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410490800,17.457,-40,40,1005,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410501600,17.7,-40.8,40,1005,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410512400,17.992,-41.573,43,1002,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410523200,18.3,-42.3,46,1000,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410534000,18.592,-42.973,46,999,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410544800,18.9,-43.6,46,999,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410555600,19.235,-44.23,46,998,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410566400,19.6,-44.8,46,998,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410577200,19.977,-45.288,48,997,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410588000,20.4,-45.7,52,997,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410598800,20.892,-46.073,52,996,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410609600,21.4,-46.4,52,996,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410620400,21.872,-46.685,54,995,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410631200,22.3,-47,58,995,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410642000,22.665,-47.413,60,994,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410652800,23,-47.9,63,994,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410663600,23.35,-48.42,66,992,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410674400,23.7,-49,69,991,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410685200,24.05,-49.643,75,988,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1410696000,24.4,-50.3,81,985,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410706800,24.75,-50.908,83,982,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410717600,25.1,-51.5,86,980,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410728400,25.45,-52.093,89,977,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410739200,25.8,-52.7,92,975,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410750000,26.165,-53.357,94,972,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410760800,26.5,-54,98,970,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410771600,26.75,-54.573,100,968,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410782400,27,-55.1,104,966,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410793200,27.328,-55.637,106,964,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410804000,27.7,-56.1,109,962,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410814800,28.077,-56.431,109,961,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410825600,28.5,-56.7,109,960,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410836400,28.977,-57.008,112,958,13,Autumn,Category 3 Major Hurricane,Hurricane
Edouard_2014,1410847200,29.5,-57.3,115,956,13,Autumn,Category 3 Major Hurricane,Hurricane
Edouard_2014,1410858000,30.043,-57.602,117,955,13,Autumn,Category 3 Major Hurricane,Hurricane
Edouard_2014,1410868800,30.6,-57.8,121,955,13,Autumn,Category 3 Major Hurricane,Hurricane
Edouard_2014,1410879600,31.142,-57.84,115,956,13,Autumn,Category 3 Major Hurricane,Hurricane
Edouard_2014,1410890400,31.7,-57.7,109,958,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410901200,32.277,-57.417,104,958,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410912000,32.9,-57,98,959,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410922800,33.585,-56.559,98,958,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410933600,34.3,-56,98,958,13,Autumn,Category 2 Hurricane,Hurricane
Edouard_2014,1410944400,34.992,-55.331,94,957,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410955200,35.7,-54.5,92,957,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410966000,36.471,-53.554,92,956,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410976800,37.2,-52.4,92,955,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410987600,37.788,-51.001,89,956,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1410998400,38.3,-49.5,86,958,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411009200,38.836,-48.077,83,961,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411020000,39.3,-46.7,81,964,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411030800,39.674,-45.34,81,966,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411041600,39.9,-44.1,81,969,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411052400,39.943,-43.053,77,971,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411063200,39.9,-42.1,75,973,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411074000,39.9,-41.04,71,976,13,Autumn,Category 1 Hurricane,Hurricane
Edouard_2014,1411084800,39.9,-40.1,69,980,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1411095600,39.929,-39.411,66,984,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1411106400,39.9,-38.9,63,988,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1411117200,39.7,-38.462,58,991,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1411128000,39.5,-38.1,52,994,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1411138800,39.477,-37.751,48,997,13,Autumn,Tropical Storm,Hurricane
Edouard_2014,1411149600,39.5,-37.4,46,1001,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411160400,39.457,-37.015,43,1002,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411171200,39.4,-36.6,40,1004,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411182000,39.357,-36.188,37,1005,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411192800,39.3,-35.7,35,1006,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411203600,39.215,-35.088,35,1007,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411214400,39.1,-34.4,35,1008,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411225200,38.987,-33.693,31,1009,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411236000,38.8,-33,29,1010,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411246800,38.502,-32.363,29,1011,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411257600,38.1,-31.8,29,1012,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411268400,37.622,-31.313,29,1012,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411279200,37.1,-30.9,29,1013,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411290000,36.6,-30.482,29,1013,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411300800,36.1,-30.2,29,1014,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411311600,35.592,-30.133,29,1014,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411322400,35.1,-30.2,29,1014,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411333200,34.635,-30.278,29,1014,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411344000,34.2,-30.4,29,1015,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411354800,33.793,-30.545,29,1015,13,Autumn,Tropical Low,Hurricane
Edouard_2014,1411365600,33.4,-30.7,29,1015,13,Autumn,Tropical Low,Hurricane
Fay_2014,1412899200,22,-61.2,40,1007,4,Autumn,Tropical Low,Hurricane
Fay_2014,1412910000,22.341,-61.824,40,1006,4,Autumn,Tropical Low,Hurricane
Fay_2014,1412920800,22.7,-62.4,40,1006,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412931600,23.092,-62.888,40,1005,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412942400,23.5,-63.3,40,1005,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412953200,23.9,-63.68,43,1004,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412964000,24.3,-64,46,1003,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412974800,24.692,-64.265,52,1001,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412985600,25.1,-64.5,58,999,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1412996400,25.52,-64.765,60,996,4,Autumn,Subtropical Storm,Hurricane
Fay_2014,1413007200,26,-65,63,994,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413018000,26.555,-65.18,66,992,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413028800,27.2,-65.3,69,990,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413039600,27.927,-65.387,69,989,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413050400,28.7,-65.4,69,988,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413061200,29.45,-65.33,69,987,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413072000,30.2,-65.2,69,987,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413082800,30.932,-65.085,71,986,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413093600,31.7,-64.9,75,985,4,Autumn,Category 1 Hurricane,Hurricane
Fay_2014,1413101400,32.3,-64.7,81,984,4,Autumn,Category 1 Hurricane,Hurricane
Fay_2014,1413104400,32.508,-64.577,81,983,4,Autumn,Category 1 Hurricane,Hurricane
Fay_2014,1413115200,33.1,-63.9,81,983,4,Autumn,Category 1 Hurricane,Hurricane
Fay_2014,1413126000,33.433,-63.032,75,984,4,Autumn,Category 1 Hurricane,Hurricane
Fay_2014,1413136800,33.6,-61.9,69,986,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413147600,33.751,-60.52,63,988,4,Autumn,Tropical Storm,Hurricane
Fay_2014,1413158400,33.9,-59,58,990,4,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413050400,16.4,-54.9,29,1010,10,Autumn,Tropical Low,Hurricane
Gonzalo_2014,1413061200,16.4,-55.4,31,1010,10,Autumn,Tropical Low,Hurricane
Gonzalo_2014,1413072000,16.4,-55.9,35,1010,10,Autumn,Tropical Depression,Hurricane
Gonzalo_2014,1413082800,16.4,-56.4,35,1009,10,Autumn,Tropical Depression,Hurricane
Gonzalo_2014,1413093600,16.4,-56.9,35,1008,10,Autumn,Tropical Depression,Hurricane
Gonzalo_2014,1413104400,16.4,-57.408,37,1007,10,Autumn,Tropical Depression,Hurricane
Gonzalo_2014,1413115200,16.4,-57.9,40,1006,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413126000,16.392,-58.358,43,1005,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413136800,16.4,-58.8,46,1004,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413147600,16.435,-59.25,48,1002,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413158400,16.5,-59.7,52,1001,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413169200,16.585,-60.15,58,998,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413180000,16.7,-60.6,63,996,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413190800,16.85,-61.07,69,994,10,Autumn,Tropical Storm,Hurricane
Gonzalo_2014,1413201600,17,-61.5,75,992,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413210600,17.1,-61.8,75,990,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413212400,17.152,-61.877,75,989,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413223200,17.6,-62.4,81,988,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413234000,17.857,-62.737,84,985,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413240300,18.1,-63,86,984,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413242100,18.2,-63.1,86,984,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413244800,18.3,-63.2,92,983,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413255600,18.7,-63.6,98,979,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413266400,19.1,-64,104,976,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413277200,19.492,-64.408,106,974,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413288000,19.9,-64.8,109,973,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413298800,20.342,-65.158,112,970,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413309600,20.8,-65.5,115,968,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413320400,21.257,-65.843,123,962,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413331200,21.7,-66.2,132,956,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413342000,22.123,-66.6,132,954,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413352800,22.5,-67,132,953,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413363600,22.807,-67.365,132,951,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413374400,23.1,-67.7,132,949,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413385200,23.45,-68.03,129,951,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413396000,23.8,-68.3,127,953,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413406800,24.107,-68.488,127,953,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413417600,24.4,-68.6,127,953,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413428400,24.7,-68.673,129,950,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413439200,25,-68.7,132,948,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413450000,25.277,-68.737,138,944,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413460800,25.6,-68.7,144,940,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413471600,26.028,-68.538,144,941,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413482400,26.5,-68.3,144,942,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413493200,26.927,-68.065,140,942,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413504000,27.4,-67.8,138,942,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413514800,27.977,-67.515,135,943,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413525600,28.6,-67.2,132,945,10,Autumn,Category 4 Major Hurricane,Hurricane
Gonzalo_2014,1413536400,29.2,-66.865,129,946,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413547200,29.8,-66.5,127,947,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413558000,30.4,-66.107,123,948,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413568800,31,-65.7,121,949,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413579600,31.6,-65.358,115,950,10,Autumn,Category 3 Major Hurricane,Hurricane
Gonzalo_2014,1413590400,32.2,-64.9,109,952,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413592200,32.3,-64.8,109,952,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413601200,32.873,-64.374,106,953,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413612000,33.7,-63.9,104,955,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413622800,34.568,-63.302,100,957,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413633600,35.6,-62.6,98,960,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413644400,36.816,-61.842,98,962,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413655200,38.2,-60.9,98,964,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413666000,39.646,-59.728,98,964,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413676800,41.2,-58.3,98,965,10,Autumn,Category 2 Hurricane,Hurricane
Gonzalo_2014,1413687600,42.824,-56.697,94,966,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413698400,44.5,-54.8,92,968,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413709200,46.185,-52.579,86,969,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413720000,47.8,-50.1,81,970,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413730800,49.288,-47.572,77,973,10,Autumn,Category 1 Hurricane,Hurricane
Gonzalo_2014,1413741600,50.6,-44.8,75,976,10,Autumn,Extratropical,Hurricane
Gonzalo_2014,1413752400,51.704,-41.695,69,979,10,Autumn,Extratropical,Hurricane
Gonzalo_2014,1413763200,52.6,-38.3,63,982,10,Autumn,Extratropical,Hurricane
Gonzalo_2014,1413774000,53.324,-34.68,60,985,10,Autumn,Extratropical,Hurricane
Gonzalo_2014,1413784800,53.9,-30.9,58,988,10,Autumn,Extratropical,Hurricane
Hanna_2014,1413849600,19.5,-95.3,29,1002,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413860400,19.5,-95.063,29,1002,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413871200,19.5,-94.8,29,1002,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413882000,19.5,-94.5,29,1001,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413892800,19.5,-94.2,29,1001,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413903600,19.5,-93.935,31,1000,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413914400,19.5,-93.7,35,1000,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413925200,19.5,-93.493,35,1000,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1413936000,19.5,-93.3,35,1000,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1413946800,19.507,-93.108,35,1000,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1413957600,19.5,-92.9,35,1001,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1413968400,19.457,-92.657,35,1001,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1413979200,19.4,-92.4,35,1002,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1413990000,19.35,-92.158,35,1002,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414000800,19.3,-91.9,35,1003,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414011600,19.265,-91.6,31,1003,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414022400,19.2,-91.3,29,1004,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414033200,19.065,-91.027,25,1004,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414044000,18.9,-90.8,23,1005,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414054800,18.757,-90.65,23,1005,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414065600,18.6,-90.5,23,1006,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414076400,18.4,-90.272,23,1006,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414087200,18.2,-90,23,1007,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414098000,18.005,-89.73,23,1007,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414108800,17.9,-89.4,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414119600,17.955,-88.965,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414130400,18.1,-88.5,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414141200,18.235,-88.085,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414152000,18.4,-87.7,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414162800,18.607,-87.35,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414173600,18.8,-87,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414184400,18.945,-86.615,23,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414195200,19,-86.2,23,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414206000,18.952,-85.75,23,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414216800,18.8,-85.3,23,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414227600,18.58,-84.893,25,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414238400,18.3,-84.5,29,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414249200,18.007,-84.1,29,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414260000,17.7,-83.7,29,1008,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414270800,17.4,-83.293,29,1007,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414281600,17.1,-82.9,29,1007,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414292400,16.792,-82.52,29,1007,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414303200,16.5,-82.2,29,1007,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414314000,16.242,-81.948,31,1006,9,Autumn,Tropical Disturbance,Tropical Storm
Hanna_2014,1414324800,16,-81.8,35,1006,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414335600,15.742,-81.755,35,1006,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414346400,15.5,-81.8,35,1006,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414357200,15.27,-81.87,35,1006,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414368000,15.1,-82,35,1006,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414378800,15.027,-82.17,37,1005,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414389600,15,-82.4,40,1005,9,Autumn,Tropical Storm,Tropical Storm
Hanna_2014,1414400400,14.941,-82.7,40,1005,9,Autumn,Tropical Storm,Tropical Storm
Hanna_2014,1414411200,14.9,-83,40,1005,9,Autumn,Tropical Storm,Tropical Storm
Hanna_2014,1414422000,14.898,-83.218,40,1005,9,Autumn,Tropical Storm,Tropical Storm
Hanna_2014,1414425600,14.9,-83.3,40,1005,9,Autumn,Tropical Storm,Tropical Storm
Hanna_2014,1414432800,14.9,-83.5,35,1006,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414443600,14.919,-83.87,35,1006,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414454400,15,-84.3,35,1007,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414465200,15.17,-84.757,31,1007,9,Autumn,Tropical Depression,Tropical Storm
Hanna_2014,1414476000,15.4,-85.2,29,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414486800,15.635,-85.558,25,1008,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414497600,15.9,-85.9,23,1009,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414508400,16.215,-86.285,23,1009,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414519200,16.5,-86.7,23,1010,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414530000,16.687,-87.135,23,1010,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414540800,16.8,-87.6,23,1010,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414551600,16.872,-88.093,23,1010,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414562400,16.9,-88.6,23,1011,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414573200,16.915,-89.108,23,1011,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414584000,16.9,-89.6,23,1011,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414594800,16.858,-90.06,20,1011,9,Autumn,Tropical Low,Tropical Storm
Hanna_2014,1414605600,16.8,-90.5,17,1012,9,Autumn,Tropical Low,Tropical Storm
NA-12_2014,1405771200,9,-29,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405782000,9.211,-29.912,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405792800,9.4,-30.7,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405803600,9.557,-31.288,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405814400,9.7,-31.8,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405825200,9.842,-32.378,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405836000,10,-33,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405846800,10.2,-33.663,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405857600,10.4,-34.4,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405868400,10.557,-35.213,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405879200,10.7,-36.1,23,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405890000,10.857,-37.035,25,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405900800,11,-38,29,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405911600,11.107,-38.965,29,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405922400,11.2,-39.9,29,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405933200,11.3,-40.78,31,1012,5,Summer,Tropical Low,Tropical Depression
NA-12_2014,1405944000,11.4,-41.6,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1405954800,11.492,-42.38,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1405965600,11.6,-43.1,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1405976400,11.75,-43.765,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1405987200,11.9,-44.4,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1405998000,12,-45.035,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1406008800,12.1,-45.7,35,1012,5,Summer,Tropical Depression,Tropical Depression
NA-12_2014,1406019600,12.235,-46.428,35,1012,5,Summer,Tropical Depression,Tropical Depression
